no,comment,Judul Video,Label (Ridho)
1219,Menuju Indonesia Maju,,Pro
1220,Gue nyesel..kenapa mas menterii nadiem gak jadi menteri pendidikan dari dulu2 aja.,,Pro
1221,Menunggu gebrakan Mas Nadiem pada tema kesejahteraan guru,,Pro
1222,Love you mas mentri,,Pro
1223,"kerja keras, cerdas dan ikhlas karena Tuhan",,Pro
1224,sejak mas nadiem jd menteri sgt tertarik mengikuti kebijakn2 nya,,Pro
1225,Muda dan Brilian! Alhamdulillah,,Pro
1226,Mantap .. Hidup Mas Mentri,,Pro
1227,"Moga sekolah saya sudah mau melaksanakan #merdekabelajar misalkan dalam USBN yang tidak melakukan penilaian hanya dengan pilihan ganda,karena kata mas menteri bahwa dalam kurikulum 2013,sulit dinilai dengan hanya pilihan ganda...,",,Pro
1228,"Luar biasa, Pak Menteri!!!",,Pro
1229,"Alhamdulillah, Baarakallah",,Pro
1230,Lanjutkan mas menteri,,Pro
1231,I hope this goes well..,,Pro
1232,Mantap mantap mantap mantap,,Pro
1233,"nadiem begitu menguasai masalah pendidikan, dan solusi nya, ndak salah jokowi milih mentri",,Pro
1234,Mantap pak,,Pro
1235,"Terima kasih untuk solusi san kebijakannya, Pak Nadiem. Kebijakan yang bijak.Setelah bertahun-tahun merdeka dan berganti menteri akhirnya ada yg sadar bahwa selama ini pendidikan kita baru sampai pada pengetahuan, contohnya saja UN. Banyak orang bs dapat UN gede, tapi di UN banyak sekali praktik nyonteknya. Menurut saya sih, itu tanda bobroknya karakter :)",,Pro
1236,Issu aktual yang menggerakkan dunia pendidikan untuk membuat slot merdeka belajar.,,Pro
1237,termakasih pak mentri,,Pro
1238,Luarrr biasaaaaa,,Pro
1239,"Semoga siapapun presiden di 2024 nanti menteri pendidikannya tetap mas Nadiem, sayang banget konsep yg sudah ditunggu2 dan kita sudah telat berpuluh2 tahun akhirnya harus berubah lagi karena presidennya ganti.",,Pro
1240,Aku padamu pa,,Pro
1241,Mantap,,Pro
1242,Mantap,,Pro
1243,Baru kali ini gw suka nntn pidato,,Pro
1244,"bagus deh jdi yg murid nakal tdk langsung di berhentikan, tetapi sbagai pendidikan sekolah jadi orang tua dan mendikbud sbagai kakeknya....good job mas menteri. jadi tidak adanya sekolah bagus dan tdk bagus smua sekolah sama menurut mendikbud/kakek yaa",,Pro
1245,Dukung maz mentriii,,Pro
1246,"Dulu menterinya mungkin banyaknya dari partai dan juga profesor yang merasa pintar dan tidak mau mendengar, beda sama CEO startup yang mana mereka mendirikan perusahaan sampai bisa jadi besar dibutuhkan komunikasi dan kerjasama team..makanya mas nadim ini bawa kultur startup ke ranah pemerintahan..salut buat mas Nadiem",,Pro
1247,SEMANGAT BAPAK IBU GURU!!,,Pro
1248,"RPP 1 lembar ? terikasih mas menteri, biar para guru gak sibuk bikin RPP (itu yang sibuk) yang males ya copas aja, RPP hanya nyita waktu, ngajar jadi gak fokus cuma menghabiskan waktu tanpa hasil nyata",,Pro
1249,"Baru kali ini,peserta mengamati pembicaraan mentri,biasanya ada males dengeri nya",,Pro
1250,Keren pak.. RPP 1 lembar... Saya kuliah jurusan PGMI 8 semester masih ngak paham cara bikin RPP yg dimaksud dari K13.  Malah yg saya bikin 1 lembar doang... Artinya saya visioner dong.. ehe..,,Pro
1251,Keren pak..,,Pro
1252,Kayanya . . . Proyek percetakan Untuk UN bisa di pangkas kan . . . Karena sungguh mubazir Habis pakai paling jadi bungkus . . . Kan,,Pro
1253,Thanks a lot mas menteriiii,,Pro
1254,Terimakasih ijin gabung,,Pro
1255,"Mantapp,, Bismillah",,Pro
1256,Mantap,,Pro
1257,Harusnya seperti ini yg tranding,,Pro
1258,RPP jadi 1 lembar. #MerdekaGuruPJOK,,Pro
1259,Sya setuju bget pak,,Pro
1260,Bravo Mas menteri,,Pro
1261,For mas Mentri very amazing,,Pro
1262,Salutt Pak..,,Pro
1263,"Suka sekali dengan keputusan bahwa UN akan dihapus, karena menurut saya itu yang dihargai hanyalah nilai akhir..bukan proses belajar siswa nya",,Pro
1264,Mantap,,Pro
1265,Sukses selalu pak Nadiem,,Pro
1266,"Maaf pak menteri saya setuju kalau pendidikan harus dirombak se akar-akarnya reyim pendidikan lama harus dibersihkan pendidikan selama di lapangan saya orang bodoh. kalau pendidikan di negeri ini berkembang kapitalisme, liberalisme, pura-pura belajar di Swedia tapi konyol hannya untuk habiskan uang negara semua akal-akalan. bersihkan saja reyim yg lama itu perusak.",,Pro
1267,#merdekabelajar kejar ketinggalan pendidikan di dunia internasional,,Pro
1268,siap bapak kita nadien makarin,,Pro
1269,selamat bekerja mas mentri,,Pro
1270,Bekerja efektif,,Pro
1271,Goodluck,,Pro
1272,Kenapa aku gak sekolah ketika pak nadiem menjabat!,,Pro
1273,Keputusan yg keren Pak Nadiem karena sistem pendidikan yg lama membuat anak jadi Robot dan tidak bisa kreatif inovasi bernalar mandiri hanya mengejar target ranking untuk mencapai nilai tinggi akhirnya membuat anak menjadi tidak jujur pada orangtua dan diri sendiri dengan “menyontek” inilah berbahaya sebagai generasi bangsa jadi akhlak menyontek harus segera dihapus!! Dengan Merdeka Belajar itu bagus membuat anak dalam belajar tidak didik seperti Robot lagi!!,,Pro
1274,Ki Hadjar Dewantara versi Mas Milenial.,,Pro
1275,"Tolong jangan di ganti menteri pendidikan, dupaya inovasi berkesinambungan.",,Pro
1276,Sudah satu dekade baru muncul ide baru. Sistim 'Merdeka Belajar'. Sudah jelas harkat pendidikan tertuang di Konstitusi bahwa pendidikan pilar utama. Kan pantesnya tiap mingguan bos of the bos mengevaluasi pengarahan pendidikan. Bukan lebih mengutamakan ikn yang prestisius tapi pencitraan. Benefit atau manfaat yg mana? Lagi2 ngga ada panutan dari pemegang segala otoritas negara.,,Pro
1277,yang dislike 68 orang kayaknya pengusaha lembaga bimbingan belajar,,Pro
1278,"Ini baru mendikbud yg bener ngk kaya yg kemarin2 pd ngk mutu..tapi sok bener apalg yg kemarin deh..kurikulum 2013 diaktifin bikin susah siswa, bikin beban siswa bawa tas jd berat bnget gimna anak2 indonesia mau pd tinggi2..wong dr sd bawa tasnya beratnya dah kaya bawa batu2 baru kali ini pak jokowiku bener pilih mendikbud ngk ky kemarin2 mendikbud sotoy tp ngk ada isi n mutu sip deh pakde jokowi trimakasih utk milih mendikbud yg cerdas n bermutu",,Pro
1279,Kenapa bukan tahun depan aja lebih cepat lebih baik,,Pro
1280,"inilh bgusnya klu pjbt pndidkn dri klgan muda, brani dgn dobraknnya yg dinamis, enak, . . .. Jjur, smpe skrng sy mlas baca RPP yg pnjng trlalu diatur shg mlas klu ada suprvisi, guru bgaikn sapi trgntung bosnya mau bwa ke mana. tdk bisa berinovasi lebih, habis wakt ut nulis sesuai tuntutan. Gru2 yg byk ide tdk dpt berkmbang baik. Pusat cukplh tetpkan pedomnnya, beri keluasan tanpa mnulis yg berlbihan, krn guru tnaga lapgn bukn tnaga admin.",,Pro
1281,Ngapa ga dari dulu jokowi jdi presiden dan pak nadiem mentri pendidikanya...,,Pro
1282,Menteri berkualitas....tdk sprti menteri2 grup orde baru,,Pro
1283,"Kenapa tdk sekarang pak, sy sepakat jika UN di hapuskan sekarang. Dan harapan sy pak hilangkan sistem kompetisi juga karena dari itulah lahirnya perilaku menyimpan adanya pintar dan bodo sehingga pintar menjadi pintar bodo menjadi bodo. Ilustrasinya jika orang pintar membuli orang bodo maka hal2 yg terjadi anak tersebut akan terintimidasi sehingga menjadikannya standnan di kebodohannya. Belum lagi orang bodo-miskin ini akan melahirkan seorang pencuri di sini lain intimidasi dan ekonominya. Di dalam sistem kompetisi juga mengajarkan anak2 menjadikannya korupsi. Ilustrasinya jika anak pintar selesai dari sekolah anak tersebut akan bersaing satu sama lain dan bergantung akan uang yg meloloskannya. jika iya masuk di dalam pekerjaan maka secara tdk sadar anak akan mencari uang bukan menjadikan pekerjaan tersebut sebagai pembahagiaannya. Di balik pencarian uang tersebut di sinilah akan terjerumus dalam kegelapan uang dan uang yg akan menjadikannua korupsi. Contohnya dpr yg naik atas nama uang yakin dan percaya ia akan mencari uangnya kembali dalam waktu dekat dan menjadi korupsi tdk menjalankan tugasnya sebagai dewan perwakilan rakyat yang sesungguhnya. Saya ambil contoh tersebut karena banyak dpr yang naik atas nama uang dan terjerat kasus korupsi. Jika korupsi mau di hilangkan bagi sy pendidikanlah yg harus di optimalkan dan hilangkan sistem kompetisi (bersaing) di dalam sekolah.",,Pro
1284,"Pengen nangis Indonesia punya orang sekeren Mas Nadiem 😭😭 MasyaAllah.. semoga bisa officialy jadi ""anak buah"" Mas Nadiem sebagai dosen di UNY tahun ini agar bisa merealisasikan mimpi mengabdikan diri dan turut serta menjadi ""penggerak"" yg dimampukan mendidik generasi Indonesia kedepan 🙇‍♀️",,
1285,"Terimakasih pak nadiem yang telah menjadi pelopor program ini, kami sangat bersyukur bisa menjadi bagian dari progam msib, meskipun banyak kontroversi terkait kampus merdeka, namun kami sangat mendukung untuk keberlanjutan program ini❤, tetap semangat pak nadiem walaupun banyak politisi yg menghujat namun mereka lupa untuk memberi apresiasi❤❤",,Pro
1286,"bangga menjadi bagian kampus merdeka ,saya alumni PMM batch 4 sampe sekarang masih suka sedih karna pisah dari sahabat sahabat yang sangat sangat baik bahkan sudah saya anggap seperti keluarga, semoga suatu saat kami dipertemukan kembali dengan versi terbaik diri kami masing masing🥺,btw buat saudara saudara tak sedarahku sehat sehat yah kalian disana🤧. selanjutnya saya ingin menjadi bagian MSIB batch 8 mudah mudahan saya bisa lulus. AMIN🙏

13

",,Pro
1287,"KEREN BANGET, TERHARU😭💯🔥",,Pro
1288,"aku masih maba 2024, setelah melihat vidio ini harapanku dalam melakukan pertukaran mahasiswa keluar pulau jawa menjadi semakin besar, aku berharap semoga semua ini menjadi kenyataan, tolong pak menteri programnya terus dilanjutkan tunggu aku semester 4 yaaa, aku ingin berperan dalam kemajuan kampusku khususnya kemajuan Indonesia❤",,Pro
1289,terimakasih pmm dan msib🫶🏻 lewat program ini saya dapat mengasah kemampuan saya dan mengenal berbagai macam tempat serta bertemu dengan teman teman hebat dari sabang sampai merauke🤩🫶🏻,,Pro
1290,"Pak Nadiem, saya alumni PMM 4, saya ucapkan beribuuu terima kasih karena telah mencetuskan MBKM. berkat program ini, saya berteman dengan orang orang hebat dari berbagai daerah, saya belajar banyak sekali budaya Nusantara yang membuat saya semakin mengagumi Indonesia, dan tentunya program ini sangat berdampak bagi hidup saya. terlepas dari perkara politik, program bapak membuat saya merasa bahagia menjadi mahasiswa, saya merasa sangat bangga dan bersyukur bisa menjadi bagian dari program yang luar biasa inii pak. terima kasih bapakk☺🤍",,Pro
1291,Program yang sangat membantu dan mempersiapkan mahasiswa dalam meraih cita2nya. Semoga programnya terus berlanjut. Salam Universitas Proklamasi 45 Yogyakarta. Trisno Fallo,,Pro
1292,Program ini mewujudkan banyak mimpi anak bangsa menjadi nyata 🥹,,Pro
1293,"Saya baru saja mengikuti salah satu program PMM, dan sangat bersyukur dan bangga bisa mengikutinya, i love so much. Thank You Bapak Nadiem Makarim🫂🤍",,Pro
1294,"Sangat bersyukur telah merasakan ikut serta dalam kampus mengajar angkatan 2


",,Pro
1295,Terima kasih kepada kemendikbudristek dan juga tim kampus merdeka yang telah memberikan program yang luar biasa sehingga kami dapat merasakan dampak yang luar biasa dari program ini. Salam sehat untuk orang - orang yang yang telah berjasa mempersembahkan program yang luar biasa ini. ,,Pro
1296,"Terima kasih Pak Nadiem saya sangat mengapresiasi kinerja bapak,Berkat bapak Program Kampus merdeka hadir dan saya sangat merasakan dampak nya dimana saya dapat ikut pertukaran mahasiswa merdeka batch 3 dan magang merdeka batch 7,semoga kedepannya program kampus merdeka mengeluarkan gebrakan gebrakan baru untuk meningkatkan kualitas pembelajaran anak bangsa dan negara.....Sekali lagi terimakasih pak semoga bapak sehat selalu dan selalu diberkati",,Pro
1297,"Pak Nadiem, saya alumni PMM 4, saya ucapkan beribuuu terima kasih karena telah mencetuskan MBKM. berkat program ini, saya berteman dengan orang orang hebat dari berbagai daerah, saya belajar banyak sekali budaya Nusantara yang membuat saya semakin mengagumi Indonesia, dan tentunya program ini sangat berdampak bagi hidup saya. terlepas dari perkara politik, program bapak membuat saya merasa bahagia menjadi mahasiswa, saya merasa sangat bangga dan bersyukur bisa menjadi bagian dari program yang luar biasa inii pak. terima kasih bapakk☺🤍",,Pro
1298,Terima kasih atas program yang menarik dan ada apresiasi yang kerennn.... Maju terus pendidikan Indonesia,,Pro
1299,"Maa Syaa Allah sangat Menginspirasi, semoga saya juga bisa seperti mereka",,Pro
1300,"Terharu bgtt, thank pak nadim udah buat Program MBKM🙏",,Pro
1301,Aku bangga menjadi bagian dari alumni PMM batch 2 & MSIB batch 4 🔥,,Pro
1302,Bangga menjadi alumni Program MBKM pertukaran mahasiswa merdeka batch 4😇🙏🏻,,Pro
1303,"keren banget. jadi rindu masa"" PMM😢❤

salam alumni PMM 3",,Pro
1304,Masya Allah thanks to kampus merdeka❤❤❤,,Pro
1305,"Kereeen bangett sih❤, semoga program mbkm tetap berlanjut..",,Pro
1306,"Melihat video ini ,pengen banget ikut MBKM utamanya PMM",,Pro
1307,Program bagus harus di lanjutkan dan terus berjalan 👍🫰❤️,,Pro
1308,"keren banget si program merdeka belajar, merdeka bermimpi ini 🔥🔥",,Pro
1309,"kerennn bgttt🥺🥺, proud to be part of kampus merdeka❤️‍🔥",,Pro
1310,Menginspirasi sekali😇Maju Indonesia,,Pro
1311,bangga menjdai bagian MBKM ❤,,Pro
1312,terimakasih atas program yang menarik dan saya salah satu mahasiswa pertukaran mahasiswan 4 hadir min,,Pro
1313,"Saya tertarik dengan adanya belajar dg menggunakan kurikulum merdeka,saya berasa bersyukur dg adanya perkembangan jaman
",,Pro
1314,Alhamdulillah program yang luar biasa,,Pro
1315,kerennn bgttt😍😍 semoga program mbkm dilanjutkan,,Pro
1316,"luar biasa dengan merdeka belajar dan memanfaatkan flatform kemendikbud kami bisa belajar cukup dengan cara online dan tetntunya jadi hemat biaya",,Pro
1317,"MSIB luar biasa. Mantap


",,Pro
1318,BERGERAK LANJUTKAN MERDEKA BELAJAR🎉,,Pro
1319,bangga menjadi bagian dari MSIB!,,Pro
1320,lanjutkan merdeka belajar 🙌,,Pro
1321,Terimakasih MBKM🔥,,Pro
1322,"Mas Menteri terimakasih atas usahanya untuk menyerderhanakan tugas Dosen dalam administrasi. Sungguh tugas administrasi pada dosen seringkali lebih berat jika dibandingkan harus memperhatikan mahasiswa. Karena saya yakin bahwa mahasiswa adalah tulang punggung negara ini.
Masukan juga Mas Menteri tentang PTNBH sekarang semakin banyak menampung mahasiswa karena begitu banyak jalur dan prodi yang dibuat, hal ini membuat PTS juga semakin kesulitan untuk mendapat mahasiswa baru. Atas perhatiannya terimakasih",,Pro
1323,Semangat Merdeka. Dunia penelitian internasional akan mulai dibanjiri oleh jutaan hasil karya kreatif mahasiswa dan dosen indonesia. Pelaku industri dan bisnis bisa kerjasama project dengan mahasiswa langsung dan atau perguruan tinggi.  Kampus bisa lebih terbuka turun kelapangan memberikan konsultasi bagi semua industri serta bekerja sama mewujudkan berbagai inovasi produk dengan memanfaatkan berbagai jenis hasil penelitian terdahulu dengan alat laboratorium yang ada. ,,Pro
1324,"Sebagai mahasiswa s3 saya setuju dengan kebijakan baru ini. karna dengan di wajibkan publikasi jurnal sebagai standar kelulus doktor sangat menyulitkan mahasiswa",,Pro
1325,"Semakin mudah mahasiswa lulus semakin cepat cari kerja, semakin cepat menabung buat nikah. Lebih cepat nikah rejeki lebih lancar, rejeki lebih lancar, pemasukan pajak makin banyak.",,Pro
1326,Top Mengubah pola PERKULIAHAN TANPA SKRIPSI mengingat tidak menjadi sebuah KEMAJUAN DIRI/PERORANGAN ITU MAJU !! 👉ALIAS HARTA TAHTA & WANITA PENDIDIKAN UNTUK  SEJAHTERA👈BUKA AKAL & HATI TUBUH KITA JADI SATU POLA sesuai tujuan PENDIDIKAN MERDEKA !!100%®OK👍,,Pro
1327,"Dear Mas Mentri,
saya terharu mas, lihat sampean presentasi program, mana saya udah mau lulus, serasa mau balik mahasiswa lagi biar bisa merasakan programnya mas mentri",,Pro
1328,"Nadiem Makarim menteri pendidikan yang adaptif dan berani merevolusi kekakuan perguruan tinggi. Ini betul sekali skripsi dihapuskan. Karena sudah bertahun-tahun skripsi ini tidak berguna ketika kita masuk ke perusahaan. Skripsi itu hanya administrasi dari mahasiswa bahwa mahasiswa mengerti apa yang diajarkan dosen tapi apa gunanya? Yang diinginkan mahasiswa adalah apa yang terjadi di industri kerja dan bagaimana bisa update. Makanya belajar 4 tahun di kampus supaya siap di dunia kerja. Bukan malah banyak beban-beban gak jelas perihal administrasi. Skrg skripsi dihapuskan dan project based nah betul itu betul bgt. Agar mahasiswa langsung relate dgn industri sesuai jurusan kuliahnya.",,Pro
1329,Semangat Merdeka. Dunia penelitian internasional akan mulai dibanjiri oleh jutaan hasil karya kreatif mahasiswa dan dosen indonesia. Pelaku industri dan bisnis bisa kerjasama project dengan mahasiswa langsung dan atau perguruan tinggi.  Kampus bisa lebih terbuka turun kelapangan memberikan konsultasi bagi semua industri serta bekerja sama mewujudkan berbagai inovasi produk dengan memanfaatkan berbagai jenis hasil penelitian terdahulu dengan alat laboratorium yang ada. ,,Pro
1330,"Bangga saya pernah mengikuti MBKM Kampus Merdeka ini
Program MSIB membuat saya percaya diri dalam dunia Kerja
Terimakasih bapak  Nadiem yang pelopor gerakan program ini.
Harapan saya, program MBKM ini lanjutkan.
Untuk Kurikulum merdeka sebisa mungkin diperbaiki sistemnya
Ujian Nasional semoga kembali di terapkan lagi, agar siswa tidak bosan belajar
itu saja, yang saya berikan 
Semoga bapak Nadiem  tetap memantau 
walapun tidak menjadi menteri lagi 
Semangat semua kawan kawan yang mengikuti MBKM Kampus Merdeka
Optimis membawa mimpi dalam perubahan.",,Pro
